building_name,building_id,room_id,room_name,type,type_name,capacity
Aðalbygging,4,1855,E,21.0,Opið rými,
Aðalbygging,4,66,A-218,7.0,Skrifstofa,
Aðalbygging,4,1902,Rafhjól,34.0,Hjól,
Aðalbygging,4,1906,A-223a fundarherbergi,13.0,Herbergi,8.0
Aðalbygging,4,2005,Saga-Grillið Sérrými,5.0,Fundarherbergi,
Aðalbygging,4,2089,"EIR-201Ca, færnistofa",24.0,Verknámsstofa,10.0
Aðalbygging,4,1797,ekkert,7.0,Skrifstofa,
Aðalbygging,4,1732,Turn,7.0,Skrifstofa,
Aðalbygging,4,1726,A-047,7.0,Skrifstofa,
Aðalbygging,4,28,A-303,8.0,Kaffistofa,
Aðalbygging,4,62,A-207,7.0,Skrifstofa,36.0
Aðalbygging,4,70,A-313,7.0,Skrifstofa,
Aðalbygging,4,31,A-316,7.0,Skrifstofa,
Aðalbygging,4,37,A-318,7.0,Skrifstofa,
Aðalbygging,4,38,A-319,7.0,Skrifstofa,
Aðalbygging,4,56,A-324,7.0,Skrifstofa,
Aðalbygging,4,71,A-070,13.0,Herbergi,
Aðalbygging,4,102,A-103,7.0,Skrifstofa,
Aðalbygging,4,30,A-315,7.0,Skrifstofa,
Aðalbygging,4,100,A-228,7.0,Skrifstofa,
Aðalbygging,4,42,A-325,7.0,Skrifstofa,
Aðalbygging,4,79,A-007,7.0,Skrifstofa,
Aðalbygging,4,1646,A-004,7.0,Skrifstofa,
Aðalbygging,4,41,A-314,7.0,Skrifstofa,
Aðalbygging,4,103,A-104,7.0,Skrifstofa,
Aðalbygging,4,73,A-124,7.0,Skrifstofa,
Aðalbygging,4,91,A-126,7.0,Skrifstofa,
Aðalbygging,4,83,A-105,7.0,Skrifstofa,
Aðalbygging,4,96,A-106,7.0,Skrifstofa,
Aðalbygging,4,97,A-107,7.0,Skrifstofa,
Aðalbygging,4,98,A-108,7.0,Skrifstofa,
Aðalbygging,4,99,A-109,7.0,Skrifstofa,
Aðalbygging,4,89,A-121,7.0,Skrifstofa,
Aðalbygging,4,90,A-122,7.0,Skrifstofa,
Aðalbygging,4,72,A-123,7.0,Skrifstofa,
Aðalbygging,4,92,A-127,7.0,Skrifstofa,
Aðalbygging,4,105,A-160,7.0,Skrifstofa,
Aðalbygging,4,104,A-116,7.0,Skrifstofa,
Aðalbygging,4,95,A-164,7.0,Skrifstofa,
Aðalbygging,4,52,A-219,7.0,Skrifstofa,
Aðalbygging,4,88,A-120,7.0,Skrifstofa,
Aðalbygging,4,106,A-161,7.0,Skrifstofa,
Aðalbygging,4,107,A-162,7.0,Skrifstofa,
Aðalbygging,4,94,A-163,7.0,Skrifstofa,
Aðalbygging,4,27,A-302,8.0,Kaffistofa,
Aðalbygging,4,64,A-225,7.0,Skrifstofa,
Aðalbygging,4,54,A-223,7.0,Skrifstofa,
Aðalbygging,4,43,A-326,7.0,Skrifstofa,
Aðalbygging,4,44,A-327,7.0,Skrifstofa,
Aðalbygging,4,45,A-328,7.0,Skrifstofa,
Aðalbygging,4,51,A-330,7.0,Skrifstofa,
Aðalbygging,4,46,A-331,7.0,Skrifstofa,
Aðalbygging,4,47,A-332,7.0,Skrifstofa,
Aðalbygging,4,39,A-033,7.0,Skrifstofa,
Aðalbygging,4,40,A-034,7.0,Skrifstofa,
Aðalbygging,4,74,A-044,7.0,Skrifstofa,
Aðalbygging,4,75,A-045,7.0,Skrifstofa,
Aðalbygging,4,76,A-046,7.0,Skrifstofa,
Aðalbygging,4,57,A-333,7.0,Skrifstofa,
Aðalbygging,4,93,A-128,7.0,Skrifstofa,
Aðalbygging,4,1671,"A-131, bókastofa",28.0,Miðjan,
Aðalbygging,4,53,A-222,7.0,Skrifstofa,
Aðalbygging,4,12,A-148,7.0,Skrifstofa,
Aðalbygging,4,60,A-050,3.0,Kennslustofa,30.0
Aðalbygging,4,81,HÁTÍÐASALUR,1.0,Fyrirlestrasalur,180.0
Aðalbygging,4,2091,"EIR201CA, færnistofa",24.0,Verknámsstofa,10.0
Aðalbygging,4,1861,"Nissan Leaf RHF87, lykill á þjónustuborði Háskólatorgi",33.0,Bíll,5.0
Aðalbygging,4,61,A-051,3.0,Kennslustofa,24.0
Aðalbygging,4,15,A-052,3.0,Kennslustofa,36.0
Aðalbygging,4,65,A-220,3.0,Kennslustofa,40.0
Aðalbygging,4,67,A-229,3.0,Kennslustofa,20.0
Aðalbygging,4,1262,A-027,7.0,Skrifstofa,
Aðalbygging,4,1447,A-070,13.0,Herbergi,
Aðalbygging,4,4,A-139,7.0,Skrifstofa,
Aðalbygging,4,5,A-140,7.0,Skrifstofa,
Aðalbygging,4,6,A-141,7.0,Skrifstofa,
Aðalbygging,4,7,A-143,7.0,Skrifstofa,
Aðalbygging,4,2090,"EIR-201Ca, færnistofa",24.0,Verknámsstofa,10.0
Aðalbygging,4,1620,"A-201, 2. hæð",21.0,Opið rými,
Aðalbygging,4,2,A-137,7.0,Skrifstofa,
Aðalbygging,4,9,A-145,7.0,Skrifstofa,
Aðalbygging,4,10,A-146,7.0,Skrifstofa,
Aðalbygging,4,11,A-147,7.0,Skrifstofa,
Aðalbygging,4,63,A-217,13.0,Herbergi,
Aðalbygging,4,13, ,25.0,Vinnurými,
Aðalbygging,4,59,A-111,7.0,Skrifstofa,
Aðalbygging,4,19,A-021,7.0,Skrifstofa,
Aðalbygging,4,14,"A-049, bænaherbergi",13.0,Herbergi,
Aðalbygging,4,8,A-144,7.0,Skrifstofa,
Aðalbygging,4,29,A-304,7.0,Skrifstofa,
Aðalbygging,4,50,A-329,7.0,Skrifstofa,
Aðalbygging,4,25,KAPELLA,25.0,Vinnurými,
Aðalbygging,4,16,A-018,7.0,Skrifstofa,
Aðalbygging,4,17,A-019,7.0,Skrifstofa,
Aðalbygging,4,82,HÁTÍÐARSALUR - ekki í notkun,25.0,Vinnurými,
Aðalbygging,4,78,A-005,7.0,Skrifstofa,
Aðalbygging,4,84,A-114,7.0,Skrifstofa,
Aðalbygging,4,85,A-115,7.0,Skrifstofa,
Aðalbygging,4,86,A-117,7.0,Skrifstofa,
Aðalbygging,4,87,A-119,7.0,Skrifstofa,
Aðalbygging,4,1619,"A-101, 1. hæð",21.0,Opið rými,
Aðalbygging,4,1673,A-299,13.0,Herbergi,
Aðalbygging,4,55,"A-224, Doktorsherbergi",5.0,Fundarherbergi,
Aðalbygging,4,69,A-231,7.0,Skrifstofa,
Aðalbygging,4,18,A-020,7.0,Skrifstofa,
Aðalbygging,4,20,A-022,7.0,Skrifstofa,
Aðalbygging,4,21,A-023,7.0,Skrifstofa,
Aðalbygging,4,22,A-024,7.0,Skrifstofa,
Aðalbygging,4,23,A-025,7.0,Skrifstofa,
Aðalbygging,4,24,A-026,7.0,Skrifstofa,
Aðalbygging,4,77,A-048,13.0,Herbergi,
Aðalbygging,4,48,A-334,7.0,Skrifstofa,
Aðalbygging,4,32,A-335,7.0,Skrifstofa,
Aðalbygging,4,33,A-336,8.0,Kaffistofa,
Aðalbygging,4,34,A-337,7.0,Skrifstofa,
Aðalbygging,4,35,A-338,7.0,Skrifstofa,
Aðalbygging,4,36,A-339,7.0,Skrifstofa,
Aðalbygging,4,49,A-340,7.0,Skrifstofa,
Aðalbygging,4,58,A-053,7.0,Skrifstofa,
Aðalbygging,4,101,"A-110, Háskólaráðsherbergi bókað í Outlook",5.0,Fundarherbergi,
Aðalbygging,4,3,A-138 - fundarh.,7.0,Skrifstofa,
Aðalbygging,4,68,A-230,7.0,Skrifstofa,
Aðalbygging,4,1446,A-069,3.0,Kennslustofa,24.0
Aflfræðistofnun Selfossi,59,1537,,7.0,Skrifstofa,
Aragata 14,55,935,Ag14-209,31.0,Annað,
Aragata 14,55,936,Ag14-211,7.0,Skrifstofa,
Aragata 14,55,934,Ag14-207,31.0,Annað,
Aragata 14,55,926,Ag14-109,7.0,Skrifstofa,
Aragata 14,55,927,Ag14-110,7.0,Skrifstofa,
Aragata 14,55,928,Ag14-114,7.0,Skrifstofa,
Aragata 14,55,929,Ag14-116,7.0,Skrifstofa,
Aragata 14,55,930,Ag14-117,7.0,Skrifstofa,
Aragata 14,55,932,Ag14-204,7.0,Skrifstofa,
Aragata 14,55,925,Ag14-106,7.0,Skrifstofa,
Aragata 14,55,931,Ag14-119,7.0,Skrifstofa,
Aragata 9,2,937,Ag9-001,7.0,Skrifstofa,
Aragata 9,2,938,Ag9-004,7.0,Skrifstofa,
Aragata 9,2,939,Ag9-104,7.0,Skrifstofa,
Aragata 9,2,940,Ag9-106,7.0,Skrifstofa,
Aragata 9,2,941,Ag9-107,7.0,Skrifstofa,
Aragata 9,2,942,Ag9-108,7.0,Skrifstofa,
Aragata 9,2,943,Ag9-109,7.0,Skrifstofa,
Askja,51,1881,N-212,7.0,Skrifstofa,
Askja,51,1206,N-357 - GIS Lab,9.0,Lab,
Askja,51,2004,N-312,7.0,Skrifstofa,
Askja,51,1680,N-344,7.0,Skrifstofa,
Askja,51,1958,N-317,7.0,Skrifstofa,
Askja,51,1075,N-190,9.0,Lab,
Askja,51,1157,N-325,7.0,Skrifstofa,
Askja,51,1681,N-344,7.0,Skrifstofa,
Askja,51,1077,"N-192, rannsóknast.",22.0,Rannsóknastofa,
Askja,51,1048,N-161 - verkleg kennslust.,24.0,Verknámsstofa,
Askja,51,1290,N-166 - Tölvuver,4.0,Tölvuver,25.0
Askja,51,2077,N-366b,7.0,Skrifstofa,
Askja,51,2076,N-366a,7.0,Skrifstofa,
Askja,51,1247,N-132,3.0,Kennslustofa,150.0
Askja,51,1236,N-121,3.0,Kennslustofa,22.0
Askja,51,1029,N-142,7.0,Skrifstofa,
Askja,51,1030,N-143,7.0,Skrifstofa,
Askja,51,1031,N-144,7.0,Skrifstofa,
Askja,51,1032,N-145,7.0,Skrifstofa,
Askja,51,1033,N-146,7.0,Skrifstofa,
Askja,51,1034,N-147,7.0,Skrifstofa,
Askja,51,1035,N-148,7.0,Skrifstofa,
Askja,51,1036,N-149,7.0,Skrifstofa,
Askja,51,1037,N-150,7.0,Skrifstofa,
Askja,51,1038,N-151,7.0,Skrifstofa,
Askja,51,1039,N-152,7.0,Skrifstofa,
Askja,51,1040,N-153,7.0,Skrifstofa,
Askja,51,1042,N-155,7.0,Skrifstofa,
Askja,51,1043,N-156,7.0,Skrifstofa,
Askja,51,1045,N-158,7.0,Skrifstofa,
Askja,51,1046,N-159,7.0,Skrifstofa,
Askja,51,1047,N-160,7.0,Skrifstofa,
Askja,51,1080,N-221,7.0,Skrifstofa,
Askja,51,1088,N-229,7.0,Skrifstofa,
Askja,51,1082,N-223,7.0,Skrifstofa,
Askja,51,1083,N-224,7.0,Skrifstofa,
Askja,51,1084,N-225,7.0,Skrifstofa,
Askja,51,1085,N-226,7.0,Skrifstofa,
Askja,51,1086,N-227,7.0,Skrifstofa,
Askja,51,1089,N-230,7.0,Skrifstofa,
Askja,51,1081,N-222,7.0,Skrifstofa,
Askja,51,1087,N-228,7.0,Skrifstofa,
Askja,51,1090,N-231,7.0,Skrifstofa,
Askja,51,1091,N-232,7.0,Skrifstofa,
Askja,51,1092,N-233,7.0,Skrifstofa,
Askja,51,1093,N-234,7.0,Skrifstofa,
Askja,51,1094,N-235,7.0,Skrifstofa,
Askja,51,1095,N-236,7.0,Skrifstofa,
Askja,51,1096,N-237,7.0,Skrifstofa,
Askja,51,1097,N-238,7.0,Skrifstofa,
Askja,51,1098,N-239,7.0,Skrifstofa,
Askja,51,1028,N-141,7.0,Skrifstofa,
Askja,51,1101,N-242,7.0,Skrifstofa,
Askja,51,1102,N-243,7.0,Skrifstofa,
Askja,51,1103,N-244,7.0,Skrifstofa,
Askja,51,1104,N-245,7.0,Skrifstofa,
Askja,51,1105,N-246,7.0,Skrifstofa,
Askja,51,1106,N-247,7.0,Skrifstofa,
Askja,51,1107,N-248,7.0,Skrifstofa,
Askja,51,1108,N-249,7.0,Skrifstofa,
Askja,51,1161,N-329,7.0,Skrifstofa,
Askja,51,1109,"N-250, rannsóknast.",22.0,Rannsóknastofa,
Askja,51,1118,"N-259, rannsóknast.",22.0,Rannsóknastofa,
Askja,51,1100,N-241,7.0,Skrifstofa,
Askja,51,1153,N-321,7.0,Skrifstofa,
Askja,51,1154,N-322,7.0,Skrifstofa,
Askja,51,1155,N-323,7.0,Skrifstofa,
Askja,51,1156,N-324,7.0,Skrifstofa,
Askja,51,1158,N-326,7.0,Skrifstofa,
Askja,51,1159,N-327,7.0,Skrifstofa,
Askja,51,1160,N-328,7.0,Skrifstofa,
Askja,51,1163,N-331,7.0,Skrifstofa,
Askja,51,1164,N-332,7.0,Skrifstofa,
Askja,51,1165,N-333,7.0,Skrifstofa,
Askja,51,1166,N-334,7.0,Skrifstofa,
Askja,51,1167,N-335,7.0,Skrifstofa,
Askja,51,1168,N-336,7.0,Skrifstofa,
Askja,51,1169,N-337,7.0,Skrifstofa,
Askja,51,1170,N-338,7.0,Skrifstofa,
Askja,51,1171,N-339,7.0,Skrifstofa,
Askja,51,1172,N-340,7.0,Skrifstofa,
Askja,51,1173,N-341,7.0,Skrifstofa,
Askja,51,1174,N-342,7.0,Skrifstofa,
Askja,51,1175,N-343,7.0,Skrifstofa,
Askja,51,1176,N-345,7.0,Skrifstofa,
Askja,51,1178,N-347,7.0,Skrifstofa,
Askja,51,1179,N-348,7.0,Skrifstofa,
Askja,51,1181,"N-350, rannsóknast.",22.0,Rannsóknastofa,
Askja,51,1238,N-123,7.0,Skrifstofa,
Askja,51,1239,N-124,7.0,Skrifstofa,
Askja,51,1240,N-125,7.0,Skrifstofa,
Askja,51,1241,N-126,7.0,Skrifstofa,
Askja,51,1242,N-127,7.0,Skrifstofa,
Askja,51,1248,N-133,7.0,Skrifstofa,0.0
Askja,51,1184,N-353,7.0,Skrifstofa,
Askja,51,1237,N-122,7.0,Skrifstofa,
Askja,51,1188,"N-357, sérrými sviðs",13.0,Herbergi,
Askja,51,1338,N-301 - Opið rými,21.0,Opið rými,
Askja,51,1337,N-201 - Opið rými,21.0,Opið rými,
Askja,51,1293,Kennaraherbergi-platfærsla,7.0,Skrifstofa,
Askja,51,1339,N-101 - Opið rými,21.0,Opið rými,
Askja,51,1060,N-173 - Sérstofa VoN,5.0,Fundarherbergi,6.0
Askja,51,1198,N-367 - Sérstofa VoN,13.0,Herbergi,26.0
Askja,51,1041,N-154,7.0,Skrifstofa,
Askja,51,1235,N-120 - Sérstofa VoN,31.0,Annað,8.0
Askja,51,1123,"N-264, rannsóknast.",22.0,Rannsóknastofa,24.0
Askja,51,1180,N-349,7.0,Skrifstofa,
Askja,51,1177,N-346,7.0,Skrifstofa,
Askja,51,1162,N-330,7.0,Skrifstofa,
Askja,51,1099,N-240,7.0,Skrifstofa,
Askja,51,1079,"N-196, verkleg kennslust.",24.0,Verknámsstofa,
Askja,51,1674,N-266a,9.0,Lab,
Askja,51,1962,VW EUP MNP99,33.0,Bíll,5.0
Askja,51,1049,N-162,9.0,Lab,
Askja,51,1044,N-157,9.0,Lab,
Askja,51,1050,N-163,9.0,Lab,
Askja,51,1059,N-172,9.0,Lab,
Askja,51,1051,N-164,9.0,Lab,
Askja,51,1052,N-165,9.0,Lab,
Askja,51,1054,N-167,9.0,Lab,
Askja,51,1055,N-168,9.0,Lab,
Askja,51,1056,N-169,9.0,Lab,
Askja,51,1057,N-170,9.0,Lab,
Askja,51,1058,N-171,9.0,Lab,
Askja,51,1061,N-174,9.0,Lab,
Askja,51,1062,N-175,9.0,Lab,
Askja,51,1063,N-176,9.0,Lab,
Askja,51,1064,N-177,9.0,Lab,
Askja,51,1065,N-178,9.0,Lab,
Askja,51,1066,N-179,9.0,Lab,
Askja,51,1068,N-181,9.0,Lab,
Askja,51,1069,N-182,9.0,Lab,
Askja,51,1070,N-183,9.0,Lab,
Askja,51,1071,N-184,9.0,Lab,
Askja,51,1072,N-185,9.0,Lab,
Askja,51,1073,N-186,9.0,Lab,
Askja,51,1074,N-187,9.0,Lab,
Askja,51,1076,N-191,9.0,Lab,
Askja,51,1078,N-193,9.0,Lab,
Askja,51,1110,N-251,9.0,Lab,
Askja,51,1111,N-252,9.0,Lab,
Askja,51,1112,N-253,9.0,Lab,
Askja,51,1113,N-254,9.0,Lab,
Askja,51,1114,N-255,9.0,Lab,
Askja,51,1115,N-256,9.0,Lab,
Askja,51,1116,N-257,9.0,Lab,
Askja,51,1117,N-258,9.0,Lab,
Askja,51,1119,N-260,9.0,Lab,
Askja,51,1120,N-261,9.0,Lab,
Askja,51,1121,N-262,9.0,Lab,
Askja,51,1122,N-263,9.0,Lab,
Askja,51,1126,N-267,9.0,Lab,
Askja,51,1127,N-268,9.0,Lab,
Askja,51,1128,N-269,9.0,Lab,
Askja,51,1129,N-270,9.0,Lab,
Askja,51,1130,N-271,9.0,Lab,
Askja,51,1131,N-272,9.0,Lab,
Askja,51,1132,N-273,9.0,Lab,
Askja,51,1133,N-274,9.0,Lab,
Askja,51,1135,N-276,9.0,Lab,
Askja,51,1136,N-277,9.0,Lab,
Askja,51,1137,N-278,9.0,Lab,
Askja,51,1138,N-279,9.0,Lab,
Askja,51,1139,N-280,9.0,Lab,
Askja,51,1140,N-281,9.0,Lab,
Askja,51,1141,N-282,9.0,Lab,
Askja,51,1142,N-283,9.0,Lab,
Askja,51,1143,N-284,9.0,Lab,
Askja,51,1144,N-285,9.0,Lab,
Askja,51,1145,N-286,9.0,Lab,
Askja,51,1147,N-288,9.0,Lab,
Askja,51,1148,N-289,9.0,Lab,
Askja,51,1149,N-290,9.0,Lab,
Askja,51,1150,N-291,9.0,Lab,
Askja,51,1151,N-292,9.0,Lab,
Askja,51,1152,N-293,9.0,Lab,
Askja,51,1146,N-287,9.0,Lab,
Askja,51,1134,N-275,9.0,Lab,
Askja,51,1182,N-351,9.0,Lab,
Askja,51,1183,N-352,9.0,Lab,
Askja,51,1185,N-354,9.0,Lab,
Askja,51,1186,N-355,9.0,Lab,
Askja,51,1187,N-356,9.0,Lab,
Askja,51,1189,N-358,9.0,Lab,
Askja,51,1190,N-359,9.0,Lab,
Askja,51,1192,N-361,9.0,Lab,
Askja,51,1193,N-362,9.0,Lab,
Askja,51,1194,N-363,9.0,Lab,
Askja,51,1195,N-364,9.0,Lab,
Askja,51,1196,N-365,9.0,Lab,
Askja,51,1197,N-366,9.0,Lab,
Askja,51,1199,N-368,9.0,Lab,
Askja,51,1200,N-369,9.0,Lab,
Askja,51,1201,N-370,9.0,Lab,
Askja,51,1202,N-371,9.0,Lab,
Askja,51,1203,N-372,9.0,Lab,
Askja,51,1204,N-373,9.0,Lab,
Askja,51,1205,N-374,9.0,Lab,
Askja,51,1207,N-376,9.0,Lab,
Askja,51,1208,N-377,9.0,Lab,
Askja,51,1209,N-378,9.0,Lab,
Askja,51,1210,N-379,9.0,Lab,
Askja,51,1211,N-380,9.0,Lab,
Askja,51,1212,N-381,9.0,Lab,
Askja,51,1213,N-382,9.0,Lab,
Askja,51,1214,N-383,9.0,Lab,
Askja,51,1215,N-384,9.0,Lab,
Askja,51,1216,N-385,9.0,Lab,
Askja,51,1218,N-387,9.0,Lab,
Askja,51,1219,N-388,9.0,Lab,
Askja,51,1220,N-389,9.0,Lab,
Askja,51,1221,N-390,9.0,Lab,
Askja,51,1222,N-400,9.0,Lab,
Askja,51,1067,N-180,9.0,Lab,
Askja,51,1124,N-265,9.0,Lab,
Askja,51,1125,N-266,9.0,Lab,
Askja,51,1191,N-360,9.0,Lab,
Askja,51,1217,N-386,9.0,Lab,
Askja,51,1675,x- Ekki nota,9.0,Lab,
Askja,51,1676,x- Ekki nota,9.0,Lab,
Askja,51,1245,N-130,3.0,Kennslustofa,35.0
Askja,51,1243,N-128,3.0,Kennslustofa,24.0
Askja,51,1246,N-131,3.0,Kennslustofa,55.0
Askja,51,1244,N-129,3.0,Kennslustofa,25.0
Askja Norræna Eldfjallasetrið,56,1538,,7.0,Skrifstofa,
Ármúli 1,102,,,,,
Árnagarður,42,1854,Á-306D,7.0,Skrifstofa,
Árnagarður,42,915,Ág-301,3.0,Kennslustofa,78.0
Árnagarður,42,918,Ág-423,7.0,Skrifstofa,
Árnagarður,42,2099,Ág-103 Fornleifafræði,24.0,Verknámsstofa,20.0
Árnagarður,42,1853,Ág-306,3.0,Kennslustofa,86.0
Árnagarður,42,1277,Ág-311,3.0,Kennslustofa,38.0
Árnagarður,42,913,Ág-101,3.0,Kennslustofa,30.0
Árnagarður,42,899,Ág-410,7.0,Skrifstofa,
Árnagarður,42,891,Ág-402,7.0,Skrifstofa,
Árnagarður,42,881,Ág-103,8.0,Kaffistofa,
Árnagarður,42,1276,Ág-304,3.0,Kennslustofa,60.0
Árnagarður,42,884,Ág-310,3.0,Kennslustofa,22.0
Árnagarður,42,852,Ág-115,7.0,Skrifstofa,
Árnagarður,42,853,Ág-116,7.0,Skrifstofa,
Árnagarður,42,854,Ág-117,7.0,Skrifstofa,
Árnagarður,42,855,Ág-118,7.0,Skrifstofa,
Árnagarður,42,856,Ág-119,7.0,Skrifstofa,
Árnagarður,42,858,Ág-121,7.0,Skrifstofa,
Árnagarður,42,859,Ág-122,7.0,Skrifstofa,
Árnagarður,42,882,Ág-129,7.0,Skrifstofa,
Árnagarður,42,861,Ág-131,7.0,Skrifstofa,
Árnagarður,42,876,Ág-213,7.0,Skrifstofa,
Árnagarður,42,883,Á-305,7.0,Skrifstofa,
Árnagarður,42,863,Á-302,7.0,Skrifstofa,
Árnagarður,42,866,Á-320,7.0,Skrifstofa,
Árnagarður,42,867,Á-321,7.0,Skrifstofa,
Árnagarður,42,890,Á-322,7.0,Skrifstofa,
Árnagarður,42,911,Ág-425,7.0,Skrifstofa,
Árnagarður,42,871,Ág-429,7.0,Skrifstofa,
Árnagarður,42,872,Ág-430,7.0,Skrifstofa,
Árnagarður,42,869,Ág-401,7.0,Skrifstofa,
Árnagarður,42,851,Ág-114,7.0,Skrifstofa,
Árnagarður,42,878,Ág-215,7.0,Skrifstofa,
Árnagarður,42,879,Ág-216,7.0,Skrifstofa,
Árnagarður,42,880,Ág-217,13.0,Herbergi,
Árnagarður,42,864,Á-302,7.0,Skrifstofa,
Árnagarður,42,873,Ág-104,7.0,Skrifstofa,
Árnagarður,42,860,Ág-130,7.0,Skrifstofa,
Árnagarður,42,886,Á-312,7.0,Skrifstofa,
Árnagarður,42,865,Á-319,7.0,Skrifstofa,
Árnagarður,42,887,Á-313,7.0,Skrifstofa,
Árnagarður,42,888,Á-314,7.0,Skrifstofa,
Árnagarður,42,889,Á-315,7.0,Skrifstofa,
Árnagarður,42,885,Á-316,13.0,Herbergi,
Árnagarður,42,868,Á-323,7.0,Skrifstofa,
Árnagarður,42,892,Ág-403,7.0,Skrifstofa,
Árnagarður,42,893,Ág-404,7.0,Skrifstofa,
Árnagarður,42,894,Ág-405,7.0,Skrifstofa,
Árnagarður,42,895,Ág-406,7.0,Skrifstofa,
Árnagarður,42,896,Ág-407,7.0,Skrifstofa,
